,id,timestamp,Active_Energy_+_Total_ini,Active_Energy_+_Total_end,Active_Energy_+_Incr,Active_Energy_-_Total_ini,Active_Energy_-_Total_end,Active_Energy_-_Incr,Average_voltage_L1,Average_voltage_L2,Average_voltage_L3,Average_current_L1,Average_current_L2,Average_current_L3,L1_Average_Active_Power,L2_Average_Active_Power,L3_Average_Active_Power,L1_Average_Reactive_Power,L2_Average_Reactive_Power,L3_Average_Reactive_Power
4910,BBB6004,2019-07-23T12:45:00Z,168511052.0,168511052.0,0.0,54976820.0,54977476.00000001,660.0,236.37994444444428,238.1282777777778,234.0133888888889,,,,,,,,,
4911,BBB6004,2019-07-23T13:00:00Z,168511052.0,168511058.00000003,6.000000029802322,54977480.0,54978076.00000001,600.0,236.20688888888904,238.03627777777774,234.08316666666659,,,,,,,,,
4912,BBB6004,2019-07-23T13:15:00Z,168511058.00000003,168511058.00000003,0.0,54978081.00000001,54978719.00000001,643.0,235.92444444444433,237.91838888888876,233.85316666666665,,,,,,,,,
4913,BBB6004,2019-07-23T13:30:00Z,168511058.00000003,168511059.00000003,1.0,54978724.0,54979333.00000001,614.0,236.23200000000006,238.12305555555557,234.16622222222233,,,,,,,,,
4914,BBB6004,2019-07-23T13:45:00Z,168511059.00000003,168511059.00000003,0.0,54979337.0,54979954.00000001,621.0,235.76233333333343,237.61133333333333,233.6262777777778,,,,,,,,,
4915,BBB6004,2019-07-23T14:00:00Z,168511059.00000003,168511059.00000003,0.0,54979957.0,54980517.0,562.9999999925494,235.29477528089868,237.1233146067414,233.58179775280882,,,,,,,,,
4916,BBB6004,2019-07-23T14:15:00Z,168511059.00000003,168511059.00000003,0.0,54980519.00000001,54981143.00000001,626.0000000074506,235.0578531073447,236.88830508474567,233.06768361581913,,,,,,,,,
4917,BBB6004,2019-07-23T14:30:00Z,168511059.00000003,168511059.00000003,0.0,54981146.00000001,54981643.00000001,500.0,234.62114285714284,236.35514285714285,233.12371428571421,,,,,,,,,
4918,BBB6004,2019-07-23T14:45:00Z,168511059.00000003,168511072.0,12.999999970197678,54981645.00000001,54982011.00000001,368.0,234.67945578231297,236.15823129251692,233.5045578231293,,,,,,,,,
4919,BBB6004,2019-07-23T15:00:00Z,168511072.0,168511072.0,0.0,54982013.00000001,54982371.00000001,360.0,234.38740740740752,236.04086419753082,233.42456790123438,,,,,,,,,
4920,BBB6004,2019-07-23T15:15:00Z,168511072.0,168511072.0,0.0,54982373.00000001,54982692.0,320.9999999925494,234.59322981366466,236.2363975155278,233.63490683229819,,,,,,,,,
4921,BBB6004,2019-07-23T15:30:00Z,168511072.0,168511072.0,0.0,54982695.0,54982961.00000001,269.0000000074506,234.5619254658384,236.06863354037242,233.72869565217383,,,,,,,,,
4922,BBB6004,2019-07-23T15:45:00Z,168511072.0,168511072.0,0.0,54982962.0,54983162.00000001,201.0,234.91194444444434,236.24854166666648,234.25312500000007,,,,,,,,,
4923,BBB6004,2019-07-23T16:00:00Z,168511072.0,168511072.0,0.0,54983163.00000001,54983289.00000001,127.0,234.38240740740738,235.7520370370371,234.04543209876545,,,,,,,,,
4924,BBB6004,2019-07-23T16:15:00Z,168511072.0,168511072.0,0.0,54983289.00000001,54983342.00000001,53.0,234.43024096385543,235.8656024096385,234.4356024096386,,,,,,,,,
4925,BBB6004,2019-07-23T16:30:00Z,168511072.0,168511093.00000003,21.000000029802322,54983343.00000001,54983349.0,6.999999992549419,234.39835365853656,235.89268292682928,234.85439024390246,,,,,,,,,
4926,BBB6004,2019-07-23T16:45:00Z,168511094.0,168511191.00000003,98.0,54983349.0,54983349.0,0.0,234.6753374233129,235.9728834355827,235.32834355828206,,,,,,,,,
4927,BBB6004,2019-07-23T17:00:00Z,168511192.0,168511340.0,148.99999997019768,54983349.0,54983349.0,0.0,234.98736486486484,236.29425675675668,235.84020270270258,,,,,,,,,
4928,BBB6004,2019-07-23T17:15:00Z,168511350.0,168511550.00000003,210.00000002980232,54983349.0,54983349.0,0.0,235.55399999999995,236.9766285714285,236.6639999999999,,,,,,,,,
4929,BBB6004,2019-07-23T17:30:00Z,168511551.0,168511797.0,246.99999997019768,54983349.0,54983349.0,0.0,234.86684210526315,236.23011695906425,236.2685964912282,,,,,,,,,
4930,BBB6004,2019-07-23T17:45:00Z,168511798.0,168512079.00000003,282.0000000298023,54983349.0,54983349.0,0.0,234.99261904761892,236.26178571428582,236.42875000000004,,,,,,,,,
4931,BBB6004,2019-07-23T18:00:00Z,168512081.0,168512390.0,310.9999999701977,54983349.0,54983349.0,0.0,235.63711111111104,236.8058333333333,237.21216666666683,,,,,,,,,
4932,BBB6004,2019-07-23T18:15:00Z,168512392.0,168512711.0,321.0,54983349.0,54983349.0,0.0,236.33277777777784,237.54950000000014,237.81205555555542,,,,,,,,,
4933,BBB6004,2019-07-23T18:30:00Z,168512714.00000003,168513230.0,519.0,54983349.0,54983349.0,0.0,235.84066666666675,238.55466666666672,238.85733333333334,,,,,,,,,
4934,BBB6004,2019-07-23T18:45:00Z,168513232.0,168513572.0,342.0,54983349.0,54983349.0,0.0,236.55222222222227,237.54561111111119,238.19238888888907,,,,,,,,,
4935,BBB6004,2019-07-23T19:00:00Z,168513574.00000003,168514830.00000003,1258.0000000298023,54983349.0,54983349.0,0.0,234.80066666666673,235.9294999999999,236.81127777777772,,,,,,,,,
4936,BBB6004,2019-07-23T19:15:00Z,168514840.0,168516271.0,1440.9999999701977,54983349.0,54983349.0,0.0,233.1266480446927,234.49843575419004,235.32268156424578,,,,,,,,,
4937,BBB6004,2019-07-23T19:30:00Z,168516280.0,168517716.0,1445.0,54983349.0,54983349.0,0.0,233.5163333333332,234.88394444444444,235.7011111111112,,,,,,,,,
4938,BBB6004,2019-07-23T19:45:00Z,168517726.00000003,168519171.00000003,1455.0000000298023,54983349.0,54983349.0,0.0,234.07994444444444,235.63261111111103,236.2329444444446,,,,,,,,,
4939,BBB6004,2019-07-23T20:00:00Z,168519177.0,168520626.00000003,1455.0,54983349.0,54983349.0,0.0,234.69444444444423,236.36533333333335,236.88744444444438,,,,,,,,,
4940,BBB6004,2019-07-23T20:15:00Z,168520633.0,168522089.00000003,1463.0,54983349.0,54983349.0,0.0,235.3278888888889,236.9765,237.49327777777762,,,,,,,,,
4941,BBB6004,2019-07-23T20:30:00Z,168522096.00000003,168523558.00000003,1469.0,54983349.0,54983349.0,0.0,235.46826815642453,237.05955307262568,237.6221787709497,,,,,,,,,
4942,BBB6004,2019-07-23T20:45:00Z,168523564.0,168525050.00000003,1492.0,54983349.0,54983349.0,0.0,235.87727777777755,237.2766666666666,237.9552777777779,,,,,,,,,
4943,BBB6004,2019-07-23T21:00:00Z,168525057.0,168526541.00000003,1491.0,54983349.0,54983349.0,0.0,236.11333333333346,237.58238888888886,238.3417222222222,,,,,,,,,
4944,BBB6004,2019-07-23T21:15:00Z,168526547.0,168528012.0,1470.9999999701977,54983349.0,54983349.0,0.0,236.03033333333332,237.77350000000007,238.4157777777777,,,,,,,,,
4945,BBB6004,2019-07-23T21:30:00Z,168528022.0,168529492.0,1480.0,54983349.0,54983349.0,0.0,236.580388888889,238.06361111111113,238.9166666666667,,,,,,,,,
4946,BBB6004,2019-07-23T21:45:00Z,168529502.0,168530976.99999997,1484.9999999701977,54983349.0,54983349.0,0.0,236.89438888888878,238.44655555555542,239.07683333333338,,,,,,,,,
4947,BBB6004,2019-07-23T22:00:00Z,168530987.0,168532452.0,1475.0000000298023,54983349.0,54983349.0,0.0,236.2095,237.73877777777767,238.39911111111118,,,,,,,,,
4948,BBB6004,2019-07-23T22:15:00Z,168532461.0,168533909.0,1457.0,54983349.0,54983349.0,0.0,235.1167777777778,236.55883333333344,237.29377777777773,,,,,,,,,
4949,BBB6004,2019-07-23T22:30:00Z,168533919.00000003,168535375.0,1466.0,54983349.0,54983349.0,0.0,235.85255555555554,237.2184444444445,238.1548333333335,,,,,,,,,
4950,BBB6004,2019-07-23T22:45:00Z,168535381.99999997,168536865.0,1490.0,54983349.0,54983349.0,0.0,236.08422222222208,237.33811111111106,238.25111111111124,,,,,,,,,
4951,BBB6004,2019-07-23T23:00:00Z,168536872.0,168538358.0,1493.0,54983349.0,54983349.0,0.0,236.3609444444443,237.57655555555536,238.51955555555557,,,,,,,,,
4952,BBB6004,2019-07-23T23:15:00Z,168538365.0,168539821.00000003,1463.0000000298023,54983349.0,54983349.0,0.0,235.43705555555562,236.98322222222237,237.7575000000001,,,,,,,,,
4953,BBB6004,2019-07-23T23:30:00Z,168539831.0,168541277.0,1455.9999999701977,54983349.0,54983349.0,0.0,235.07128491620125,236.5952513966482,237.42810055865917,,,,,,,,,
4954,BBB6004,2019-07-23T23:45:00Z,168541286.99999997,168542728.0,1451.0,54983349.0,54983349.0,0.0,235.02061111111124,236.54294444444443,237.38088888888896,,,,,,,,,
4955,BBB6004,2019-07-24T00:00:00Z,168542737.0,168544190.0,1462.0,54983349.0,54983349.0,0.0,235.23427777777772,236.77416666666653,237.62566666666655,,,,,,,,,
4956,BBB6004,2019-07-24T00:15:00Z,168544200.0,168545659.0,1469.0,54983349.0,54983349.0,0.0,235.49116666666652,237.0365555555556,237.82405555555573,,,,,,,,,
4957,BBB6004,2019-07-24T00:30:00Z,168545666.00000003,168547125.0,1466.0,54983349.0,54983349.0,0.0,235.83611111111102,237.33227777777793,238.11366666666666,,,,,,,,,
4958,BBB6004,2019-07-24T00:45:00Z,168547131.00000003,168548608.0,1483.0,54983349.0,54983349.0,0.0,235.884,237.2804999999999,238.13772222222224,,,,,,,,,
4959,BBB6004,2019-07-24T01:00:00Z,168548614.00000003,168550096.00000003,1488.0000000298023,54983349.0,54983349.0,0.0,236.0215555555555,237.40900000000005,238.26933333333312,,,,,,,,,
4960,BBB6004,2019-07-24T01:15:00Z,168550103.0,168551568.0,1471.9999999701977,54983349.0,54983349.0,0.0,235.90631284916208,237.3000558659218,238.11385474860333,,,,,,,,,
4961,BBB6004,2019-07-24T01:30:00Z,168551574.00000003,168553036.99999997,1468.9999999701977,54983349.0,54983349.0,0.0,235.90943820224715,237.24747191011238,238.12297752809005,,,,,,,,,
4962,BBB6004,2019-07-24T01:45:00Z,168553043.0,168554498.00000003,1461.0000000596046,54983349.0,54983349.0,0.0,235.50340782122922,237.0439664804469,237.86798882681555,,,,,,,,,
4963,BBB6004,2019-07-24T02:00:00Z,168554505.0,168555957.0,1458.9999999701977,54983349.0,54983349.0,0.0,235.41477777777783,237.0028333333333,237.71683333333337,,,,,,,,,
4964,BBB6004,2019-07-24T02:15:00Z,168555967.0,168557426.0,1469.0,54983349.0,54983349.0,0.0,235.67511111111122,237.2842222222222,237.9793888888889,,,,,,,,,
4965,BBB6004,2019-07-24T02:30:00Z,168557436.00000003,168558900.0,1474.0,54983349.0,54983349.0,0.0,236.09094444444446,237.81755555555566,238.42183333333332,,,,,,,,,
4966,BBB6004,2019-07-24T02:45:00Z,168558910.0,168560402.0,1502.0,54983349.0,54983349.0,0.0,236.49599999999998,238.09427777777773,238.8261111111112,,,,,,,,,
4967,BBB6004,2019-07-24T03:00:00Z,168560414.00000003,168562040.0,1638.0,54983349.0,54983349.0,0.0,235.01977777777776,237.75399999999993,238.42627777777778,,,,,,,,,
4968,BBB6004,2019-07-24T03:15:00Z,168562052.0,168563510.0,1470.0,54983349.0,54983349.0,0.0,235.90855555555555,237.55961111111125,238.29833333333335,,,,,,,,,
4969,BBB6004,2019-07-24T03:30:00Z,168563520.0,168564976.00000003,1466.0000000298023,54983349.0,54983349.0,0.0,235.62122222222226,237.26977777777776,237.7830555555556,,,,,,,,,
4970,BBB6004,2019-07-24T03:45:00Z,168564986.0,168566139.00000003,1163.0,54983349.0,54983349.0,0.0,236.12511111111118,237.5995555555555,238.25733333333346,,,,,,,,,
4971,BBB6004,2019-07-24T04:00:00Z,168566140.0,168566461.0,321.9999999701977,54983349.0,54983349.0,0.0,237.27949999999998,238.62622222222222,239.2056666666667,,,,,,,,,
4972,BBB6004,2019-07-24T04:15:00Z,168566463.00000003,168566808.00000003,347.0000000298023,54983349.0,54983349.0,0.0,235.8840555555555,237.47722222222222,237.9615,,,,,,,,,
4973,BBB6004,2019-07-24T04:30:00Z,168566810.0,168567131.00000003,323.0,54983349.0,54983349.0,0.0,235.95738636363637,237.39528409090906,237.85892045454537,,,,,,,,,
4974,BBB6004,2019-07-24T04:45:00Z,168567133.0,168567452.0,320.9999999701977,54983349.0,54983349.0,0.0,236.55366666666657,238.08138888888902,238.3963333333334,,,,,,,,,
4975,BBB6004,2019-07-24T05:00:00Z,168567453.0,168567762.0,310.0,54983349.0,54983349.0,0.0,235.76145251396642,237.11195530726266,237.4191061452514,,,,,,,,,
4976,BBB6004,2019-07-24T05:15:00Z,168567764.00000003,168568065.0,303.0,54983349.0,54983349.0,0.0,226.29638888888877,227.31211111111102,227.65805555555565,,,,,,,,,
4977,BBB6004,2019-07-24T05:30:00Z,168568066.00000003,168568351.00000003,286.0000000298023,54983349.0,54983349.0,0.0,221.3199444444445,222.6788888888888,222.55866666666657,,,,,,,,,
4978,BBB6004,2019-07-24T05:45:00Z,168568351.99999997,168568601.99999997,250.99999994039536,54983349.0,54983349.0,0.0,223.25588888888885,224.5993333333333,224.40255555555547,,,,,,,,,
4979,BBB6004,2019-07-24T06:00:00Z,168568603.0,168568805.0,203.00000002980232,54983349.0,54983349.0,0.0,223.30738888888897,224.6178333333333,224.1383888888889,,,,,,,,,
4980,BBB6004,2019-07-24T06:15:00Z,168568806.0,168568981.00000003,176.00000002980232,54983349.0,54983349.0,0.0,222.7372222222223,224.14716666666666,223.1965,,,,,,,,,
4981,BBB6004,2019-07-24T06:30:00Z,168568982.0,168569087.0,105.99999997019768,54983349.0,54983349.0,0.0,223.26377777777788,224.83661111111104,223.50455555555547,,,,,,,,,
4982,BBB6004,2019-07-24T06:45:00Z,168569087.0,168569123.00000003,36.00000002980232,54983349.0,54983349.0,0.0,221.8384444444444,223.4000555555555,221.61611111111108,,,,,,,,,
4983,BBB6004,2019-07-24T07:00:00Z,168569123.00000003,168569124.00000003,1.0,54983349.0,54983372.0,23.0,224.24772222222225,225.89661111111116,223.59161111111115,,,,,,,,,
4984,BBB6004,2019-07-24T07:15:00Z,168569124.00000003,168569124.00000003,0.0,54983372.0,54983438.00000001,66.00000000745058,225.65286516853936,227.20185393258419,224.7333146067416,,,,,,,,,
4985,BBB6004,2019-07-24T07:30:00Z,168569124.00000003,168569124.00000003,0.0,54983438.00000001,54983602.00000001,164.0,225.06558659217887,226.6074301675977,223.97061452513967,,,,,,,,,
4986,BBB6004,2019-07-24T07:45:00Z,168569124.00000003,168569124.00000003,0.0,54983603.00000001,54983858.00000001,256.0,224.57499999999996,226.404111111111,223.41011111111104,,,,,,,,,
4987,BBB6004,2019-07-24T08:00:00Z,168569124.00000003,168569124.00000003,0.0,54983859.00000001,54984176.00000001,318.0,224.09983333333335,225.7999444444444,222.63727777777783,,,,,,,,,
4988,BBB6004,2019-07-24T08:15:00Z,168569124.00000003,168569124.00000003,0.0,54984177.0,54984551.00000001,375.0,223.69894444444446,225.34016666666673,221.98116666666664,,,,,,,,,
4989,BBB6004,2019-07-24T08:30:00Z,168569124.00000003,168569124.00000003,0.0,54984553.00000001,54984974.0,422.9999999925494,223.59717514124287,225.12598870056516,221.7245197740113,,,,,,,,,
4990,BBB6004,2019-07-24T08:45:00Z,168569124.00000003,168569124.00000003,0.0,54984976.00000001,54985432.0,458.0,223.57699999999988,225.0379999999999,221.40361111111108,,,,,,,,,
4991,BBB6004,2019-07-24T09:00:00Z,168569124.00000003,168569124.00000003,0.0,54985434.00000001,54985944.0,512.0,223.185,224.69338888888896,220.97588888888887,,,,,,,,,
4992,BBB6004,2019-07-24T09:15:00Z,168569124.00000003,168569124.00000003,0.0,54985947.0,54986508.00000001,564.0000000074506,223.1900561797753,224.8703370786517,220.79410112359545,,,,,,,,,
4993,BBB6004,2019-07-24T09:30:00Z,168569124.00000003,168569124.00000003,0.0,54986510.0,54987111.00000001,603.0,223.0003333333333,224.78166666666652,220.3369444444445,,,,,,,,,
4994,BBB6004,2019-07-24T09:45:00Z,168569124.00000003,168569124.00000003,0.0,54987114.0,54987755.00000001,644.0,222.84811111111114,224.74227777777762,219.94894444444435,,,,,,,,,
4995,BBB6004,2019-07-24T10:00:00Z,168569124.00000003,168569124.00000003,0.0,54987758.00000001,54988422.00000001,667.0,223.6891666666667,225.87305555555557,220.87849999999983,,,,,,,,,
4996,BBB6004,2019-07-24T10:15:00Z,168569124.00000003,168569124.00000003,0.0,54988427.0,54989112.0,689.9999999925494,223.98566666666662,226.27738888888877,221.15705555555562,,,,,,,,,
4997,BBB6004,2019-07-24T10:30:00Z,168569124.00000003,168569124.00000003,0.0,54989116.00000001,54989814.00000001,702.0000000074506,223.99088888888878,226.31794444444435,221.22966666666665,,,,,,,,,
4998,BBB6004,2019-07-24T10:45:00Z,168569124.00000003,168569124.00000003,0.0,54989818.00000001,54990519.00000001,705.0,224.22027777777765,226.30588888888872,221.4428888888888,,,,,,,,,
4999,BBB6004,2019-07-24T11:00:00Z,168569124.00000003,168569124.00000003,0.0,54990523.00000001,54991240.0,720.9999999925494,225.83838888888891,227.6944444444444,222.9058888888889,,,,,,,,,
5000,BBB6004,2019-07-24T11:15:00Z,168569124.00000003,168569124.00000003,0.0,54991245.0,54991794.0,554.0,229.3916111111112,232.74072222222227,227.83983333333336,,,,,,,,,
5001,BBB6004,2019-07-24T11:30:00Z,168569124.00000003,168569124.00000003,0.0,54991799.00000001,54992548.00000001,754.0000000074506,230.30761111111107,232.54466666666667,227.64261111111114,,,,,,,,,
5002,BBB6004,2019-07-24T11:45:00Z,168569124.00000003,168569124.00000003,0.0,54992551.00000001,54993281.00000001,733.0,230.17622222222238,232.1345,227.20788888888893,,,,,,,,,
5003,BBB6004,2019-07-24T12:00:00Z,168569124.00000003,168569124.00000003,0.0,54993284.00000001,54994006.00000001,725.0,230.70894444444428,232.60111111111107,227.7334444444445,,,,,,,,,
5004,BBB6004,2019-07-24T12:15:00Z,168569124.00000003,168569124.00000003,0.0,54994009.00000001,54994725.0,718.9999999925494,230.40335195530713,232.39536312849157,227.80860335195538,,,,,,,,,
5005,BBB6004,2019-07-24T12:30:00Z,168569124.00000003,168569124.00000003,0.0,54994728.00000001,54995429.0,704.0,230.12611111111104,232.08566666666658,227.59111111111113,,,,,,,,,
5006,BBB6004,2019-07-24T12:45:00Z,168569124.00000003,168569124.00000003,0.0,54995434.00000001,54996110.0,681.0,230.45155555555542,232.2582222222221,227.8762222222222,,,,,,,,,
5007,BBB6004,2019-07-24T13:00:00Z,168569124.00000003,168569124.00000003,0.0,54996114.0,54996775.0,665.0,229.45261111111117,231.38599999999994,227.1501111111111,,,,,,,,,
5008,BBB6004,2019-07-24T13:15:00Z,168569124.00000003,168569124.00000003,0.0,54996780.0,54997418.00000001,643.0000000074506,234.9678857142856,236.93994285714277,232.9381714285714,,,,,,,,,
5009,BBB6004,2019-07-24T13:30:00Z,168569124.00000003,168569124.00000003,0.0,54997422.00000001,54998036.00000001,618.0,234.95261111111103,236.65216666666657,232.95122222222238,,,,,,,,,
5010,BBB6004,2019-07-24T13:45:00Z,168569124.00000003,168569124.00000003,0.0,54998039.00000001,54998620.0,583.9999999925494,234.85083333333336,236.64599999999996,233.0843333333334,,,,,,,,,
5011,BBB6004,2019-07-24T14:00:00Z,168569124.00000003,168569124.00000003,0.0,54998623.00000001,54999174.00000001,554.0000000074506,234.43539325842687,236.23275280898883,232.69297752808987,,,,,,,,,
5012,BBB6004,2019-07-24T14:15:00Z,168569124.00000003,168569124.00000003,0.0,54999177.0,54999673.00000001,499.0,234.65630573248393,236.43165605095535,233.08343949044584,,,,,,,,,
5013,BBB6004,2019-07-24T14:30:00Z,168569124.00000003,168569124.00000003,0.0,54999676.00000001,55000128.000000015,455.0000000074506,234.732,236.44488888888893,233.3124444444445,,,,,,,,,
5014,BBB6004,2019-07-24T14:45:00Z,168569124.00000003,168569124.00000003,0.0,55000130.00000001,55000520.00000001,391.9999999925494,233.73898305084748,235.45706214689284,232.71525423728812,,,,,,,,,
5015,BBB6004,2019-07-24T15:00:00Z,168569124.00000003,168569124.00000003,0.0,55000522.00000001,55000872.0,351.9999999925494,233.87485714285717,235.50828571428573,232.9427428571428,,,,,,,,,
5016,BBB6004,2019-07-24T15:15:00Z,168569124.00000003,168569124.00000003,0.0,55000874.0,55001180.0,308.0,233.83368421052623,235.55881578947364,233.0773684210525,,,,,,,,,
5017,BBB6004,2019-07-24T15:30:00Z,168569124.00000003,168569124.00000003,0.0,55001182.0,55001425.0,245.0,233.37379746835433,235.10291139240513,232.8636708860759,,,,,,,,,
5018,BBB6004,2019-07-24T15:45:00Z,168569124.00000003,168569124.00000003,0.0,55001425.0,55001604.00000001,179.00000000745058,233.20572289156624,234.85409638554216,232.93963855421686,,,,,,,,,
5019,BBB6004,2019-07-24T16:00:00Z,168569124.00000003,168569124.00000003,0.0,55001604.00000001,55001717.00000001,113.0,233.9966037735849,235.6498742138364,234.08232704402522,,,,,,,,,
5020,BBB6004,2019-07-24T16:15:00Z,168569124.00000003,168569124.00000003,0.0,55001717.00000001,55001765.0,47.99999999254942,233.99539473684197,235.611447368421,234.47250000000008,,,,,,,,,
5021,BBB6004,2019-07-24T16:30:00Z,168569124.00000003,168569150.0,25.999999970197678,55001766.0,55001772.00000001,7.000000007450581,233.5088749999999,234.95431249999996,234.3094375,,,,,,,,,
5022,BBB6004,2019-07-24T16:45:00Z,168569151.0,168569253.0,103.0,55001772.00000001,55001772.00000001,0.0,233.84790697674407,235.04406976744167,234.76459302325583,,,,,,,,,
5023,BBB6004,2019-07-24T17:00:00Z,168569253.0,168569411.99999997,158.99999997019768,55001772.00000001,55001772.00000001,0.0,233.63402366863906,234.82727810650883,234.88136094674542,,,,,,,,,
5024,BBB6004,2019-07-24T17:15:00Z,168569413.0,168569618.00000003,206.00000005960464,55001772.00000001,55001772.00000001,0.0,234.69802259887015,236.00457627118644,236.10723163841823,,,,,,,,,
5025,BBB6004,2019-07-24T17:30:00Z,168569619.00000003,168569874.00000003,256.0,55001772.00000001,55001772.00000001,0.0,234.93911111111115,236.2906111111112,236.6727777777778,,,,,,,,,
5026,BBB6004,2019-07-24T17:45:00Z,168569875.0,168570161.99999997,287.99999994039536,55001772.00000001,55001772.00000001,0.0,235.41564971751413,236.6260451977402,237.24327683615826,,,,,,,,,
5027,BBB6004,2019-07-24T18:00:00Z,168570163.0,168570470.0,308.0000000298023,55001772.00000001,55001772.00000001,0.0,235.23238888888895,236.4535555555554,237.1183333333334,,,,,,,,,
5028,BBB6004,2019-07-24T18:15:00Z,168570471.00000003,168570789.00000003,319.0000000298023,55001772.00000001,55001772.00000001,0.0,236.45994444444446,237.7324444444444,238.3940555555556,,,,,,,,,
5029,BBB6004,2019-07-24T18:30:00Z,168570790.0,168571118.00000003,329.0,55001772.00000001,55001772.00000001,0.0,237.0485,238.35466666666656,238.85222222222222,,,,,,,,,
5030,BBB6004,2019-07-24T18:45:00Z,168571120.0,168571483.0,364.9999999701977,55001772.00000001,55001772.00000001,0.0,237.13356321839072,238.14499999999992,239.00350574712618,,,,,,,,,
5031,BBB6004,2019-07-24T19:00:00Z,168571488.0,168572937.0,1454.0,55001772.00000001,55001772.00000001,0.0,235.6218888888889,236.82605555555548,237.77322222222207,,,,,,,,,
5032,BBB6004,2019-07-24T19:15:00Z,168572944.00000003,168574408.00000003,1471.0000000298023,55001772.00000001,55001772.00000001,0.0,235.66486033519556,237.19480446927366,237.92335195530723,,,,,,,,,
5033,BBB6004,2019-07-24T19:30:00Z,168574417.0,168575869.00000003,1461.0,55001772.00000001,55001772.00000001,0.0,234.8357777777779,236.35016666666667,237.0526111111111,,,,,,,,,
5034,BBB6004,2019-07-24T19:45:00Z,168575876.00000003,168577334.00000003,1465.0,55001772.00000001,55001772.00000001,0.0,235.1082777777777,236.85894444444446,237.5284999999999,,,,,,,,,
5035,BBB6004,2019-07-24T20:00:00Z,168577341.0,168578804.00000003,1470.0,55001772.00000001,55001772.00000001,0.0,235.50266666666664,237.03261111111112,237.65750000000008,,,,,,,,,
5036,BBB6004,2019-07-24T20:15:00Z,168578811.00000003,168580277.0,1472.9999999701977,55001772.00000001,55001772.00000001,0.0,235.6396111111113,237.23155555555567,238.03477777777755,,,,,,,,,
5037,BBB6004,2019-07-24T20:30:00Z,168580283.00000003,168581745.0,1468.0,55001772.00000001,55001772.00000001,0.0,235.44916666666657,237.01611111111123,237.96588888888888,,,,,,,,,
5038,BBB6004,2019-07-24T20:45:00Z,168581752.0,168583228.0,1483.0,55001772.00000001,55001772.00000001,0.0,235.58283333333335,236.95911111111099,237.9626111111111,,,,,,,,,
5039,BBB6004,2019-07-24T21:00:00Z,168583238.0,168584715.0,1487.0,55001772.00000001,55001772.00000001,0.0,235.98833333333337,237.42227777777768,238.30700000000004,,,,,,,,,
5040,BBB6004,2019-07-24T21:15:00Z,168584725.0,168586195.0,1480.0,55001772.00000001,55001772.00000001,0.0,236.14240223463707,237.83284916201106,238.49748603351958,,,,,,,,,
5041,BBB6004,2019-07-24T21:30:00Z,168586205.00000003,168587679.00000003,1484.0000000298023,55001772.00000001,55001772.00000001,0.0,236.45611111111106,238.09905555555565,238.85466666666656,,,,,,,,,
5042,BBB6004,2019-07-24T21:45:00Z,168587689.0,168589214.00000003,1535.0,55001772.00000001,55001772.00000001,0.0,235.75061111111108,237.95411111111113,238.6090555555555,,,,,,,,,
5043,BBB6004,2019-07-24T22:00:00Z,168589225.0,168590802.0,1587.9999999701977,55001772.00000001,55001772.00000001,0.0,234.8424999999998,237.65211111111114,238.0775555555556,,,,,,,,,
5044,BBB6004,2019-07-24T22:15:00Z,168590812.0,168592279.00000003,1477.0000000298023,55001772.00000001,55001772.00000001,0.0,236.25988888888895,237.89472222222219,238.59299999999988,,,,,,,,,
5045,BBB6004,2019-07-24T22:30:00Z,168592289.00000003,168593761.00000003,1482.0,55001772.00000001,55001772.00000001,0.0,236.49683333333343,238.0959444444444,238.9748333333333,,,,,,,,,
5046,BBB6004,2019-07-24T22:45:00Z,168593771.0,168595258.0,1496.9999999701977,55001772.00000001,55001772.00000001,0.0,236.3896111111111,237.7636111111111,238.89288888888893,,,,,,,,,
5047,BBB6004,2019-07-24T23:00:00Z,168595268.0,168596760.0,1502.0,55001772.00000001,55001772.00000001,0.0,236.9128333333332,238.11355555555556,239.22155555555557,,,,,,,,,
5048,BBB6004,2019-07-24T23:15:00Z,168596770.0,168598226.00000003,1466.0000000298023,55001772.00000001,55001772.00000001,0.0,235.6427222222224,236.98644444444423,237.97638888888892,,,,,,,,,
5049,BBB6004,2019-07-24T23:30:00Z,168598235.00000003,168599670.0,1443.9999999701977,55001772.00000001,55001772.00000001,0.0,234.1232777777776,235.51355555555557,236.6264444444444,,,,,,,,,
5050,BBB6004,2019-07-24T23:45:00Z,168599680.0,168601122.0,1452.0,55001772.00000001,55001772.00000001,0.0,234.49305555555588,235.82394444444435,236.9674444444442,,,,,,,,,
5051,BBB6004,2019-07-25T00:00:00Z,168601128.0,168602579.00000003,1457.0000000298023,55001772.00000001,55001772.00000001,0.0,234.95611111111106,236.17527777777784,237.41755555555554,,,,,,,,,
5052,BBB6004,2019-07-25T00:15:00Z,168602589.00000003,168604040.0,1460.9999999701977,55001772.00000001,55001772.00000001,0.0,234.97722222222214,236.2585555555556,237.49005555555567,,,,,,,,,
5053,BBB6004,2019-07-25T00:30:00Z,168604050.00000003,168605506.00000003,1466.0000000298023,55001772.00000001,55001772.00000001,0.0,235.30766666666648,236.6091111111112,237.8837222222224,,,,,,,,,
